copper_height,f_max,f_min,feed_depth,feed_gap_width,feed_width,l3horizontal,l3vertical,patch_length,patch_width,permittivity,realized_gain,resonance,s11,substrate_height
0.035,105.0,55.0,0.225,0.06,0.12346,-3.2968,1.8907,0.9,0.9,5.0,1.8907,73.55,-9.996,0.071
0.035,105.0,55.0,0.1125,0.06,0.1584,-3.4477,2.2768,0.9,0.9,3.6,2.2768,84.9,-8.032,0.071
0.035,105.0,55.0,0.1125,0.06,0.13976,-3.5442,1.9048,0.9,0.9,4.3,1.9048,78.05,-8.5692,0.071
0.035,105.0,55.0,0.1125,0.06,0.12346,-3.5809,1.6167,0.9,0.9,5.0,1.6167,72.6,-9.2207,0.071
0.035,105.0,55.0,0.225,0.18,0.17424,-2.2486,3.4744,0.9,0.9,3.6,3.4744,90.2,-10.36,0.0781
0.035,105.0,55.0,0.225,0.18,0.15374000000000002,-2.4663,3.0117,0.9,0.9,4.3,3.0117,82.7,-10.804,0.0781
0.035,105.0,55.0,0.225,0.18,0.1358,-2.5567,2.669,0.9,0.9,5.0,2.669,76.8,-11.363,0.0781
0.035,105.0,55.0,0.1125,0.18,0.17424,-3.1074,2.6108,0.9,0.9,3.6,2.6108,87.05,-7.5416,0.0781
0.035,105.0,55.0,0.1125,0.18,0.15374000000000002,-3.2261,2.2593,0.9,0.9,4.3,2.2593,80.05,-8.0218,0.0781
0.035,105.0,55.0,0.1125,0.18,0.1358,-3.2395,1.9957,0.9,0.9,5.0,1.9957,74.45,-8.5867,0.0781
0.035,105.0,55.0,0.225,0.06,0.17424,-2.9203,2.7727,0.9,0.9,3.6,2.7727,86.2,-8.471,0.0781
0.035,105.0,55.0,0.225,0.06,0.15374000000000002,-3.0614,2.3638,0.9,0.9,4.3,2.3638,79.1,-8.8825,0.0781
0.035,105.0,55.0,0.225,0.06,0.1358,-3.1268,2.0493,0.9,0.9,5.0,2.0493,73.45,-9.3797,0.0781
0.035,105.0,55.0,0.1125,0.06,0.17424,-3.3271,2.3664,0.9,0.9,3.6,2.3664,84.65,-7.5407,0.0781
0.035,105.0,55.0,0.1125,0.06,0.15374000000000002,-3.4169,2.0155,0.9,0.9,4.3,2.0155,77.85,-8.0178,0.0781
0.035,105.0,55.0,0.1125,0.06,0.1358,-3.4368,1.7479,0.9,0.9,5.0,1.7479,72.4,-8.5944,0.0781
0.035,105.0,55.0,0.225,0.18,0.14256,-2.3837,3.6398,0.9,0.99,3.6,3.6398,89.25,-16.524,0.0639
0.035,105.0,55.0,0.225,0.18,0.12579,-2.6255,3.1318,0.9,0.99,4.3,3.1318,82.0,-17.085,0.0639
0.035,105.0,55.0,0.225,0.18,0.11111,-2.8517,2.6798,0.9,0.99,5.0,2.6798,76.15,-17.882,0.0639
0.035,105.0,55.0,0.1125,0.18,0.14256,-3.139,2.95,0.9,0.99,3.6,2.95,86.95,-9.9571,0.0639
0.035,105.0,55.0,0.1125,0.18,0.12579,-3.2996,2.5055,0.9,0.99,4.3,2.5055,79.95,-10.592,0.0639
0.035,105.0,55.0,0.1125,0.18,0.11111,-3.4283,2.1323,0.9,0.99,5.0,2.1323,74.35,-11.353,0.0639
0.035,105.0,55.0,0.225,0.06,0.14256,-3.0168,3.0135,0.9,0.99,3.6,3.0135,86.0,-11.262,0.0639
0.035,105.0,55.0,0.225,0.06,0.12579,-3.2304,2.5156,0.9,0.99,4.3,2.5156,78.95,-11.769,0.0639
0.035,105.0,55.0,0.225,0.06,0.11111,-3.4124,2.0796,0.9,0.99,5.0,2.0796,73.3,-12.427,0.0639
0.035,105.0,55.0,0.1125,0.06,0.14256,-3.4015,2.6563,0.9,0.99,3.6,2.6563,84.75,-9.7989,0.0639
0.035,105.0,55.0,0.1125,0.06,0.12579,-3.5498,2.217,0.9,0.99,4.3,2.217,77.95,-10.439,0.0639
0.035,105.0,55.0,0.1125,0.06,0.11111,-3.663,1.8426,0.9,0.99,5.0,1.8426,72.5,-11.233,0.0639
0.035,105.0,55.0,0.225,0.18,0.1584,-2.1785,3.8249,0.9,0.99,3.6,3.8249,89.1,-14.875,0.071
0.035,105.0,55.0,0.225,0.18,0.13976,-2.4258,3.3173,0.9,0.99,4.3,3.3173,81.8,-15.303,0.071
0.035,105.0,55.0,0.225,0.18,0.12346,-2.62,2.9012,0.9,0.99,5.0,2.9012,75.95,-15.911,0.071
0.035,105.0,55.0,0.1125,0.18,0.1584,-2.9917,3.0739,0.9,0.99,3.6,3.0739,86.7,-9.284,0.071
0.035,105.0,55.0,0.1125,0.18,0.13976,-3.1454,2.6445,0.9,0.99,4.3,2.6445,79.7,-9.8295,0.071
0.035,105.0,55.0,0.1125,0.18,0.12346,-3.2521,2.2979,0.9,0.99,5.0,2.2979,74.1,-10.489,0.071
0.035,105.0,55.0,0.225,0.06,0.1584,-2.842,3.1693,0.9,0.99,3.6,3.1693,85.8,-10.499,0.071
0.035,105.0,55.0,0.225,0.06,0.13976,-3.0436,2.689,0.9,0.99,4.3,2.689,78.75,-10.911,0.071
0.035,105.0,55.0,0.225,0.06,0.12346,-3.198,2.2838,0.9,0.99,5.0,2.2838,73.1,-11.46,0.071
0.035,105.0,55.0,0.1125,0.06,0.1584,-3.2436,2.7938,0.9,0.99,3.6,2.7938,84.5,-9.0752,0.071
0.035,105.0,55.0,0.1125,0.06,0.13976,-3.3906,2.362,0.9,0.99,4.3,2.362,77.7,-9.6051,0.071
0.035,105.0,55.0,0.1125,0.06,0.12346,-3.492,2.0032,0.9,0.99,5.0,2.0032,72.25,-10.282,0.071
0.035,105.0,55.0,0.225,0.18,0.17424,-2.0216,3.9583,0.9,0.99,3.6,3.9583,88.9,-13.655,0.0781
0.035,105.0,55.0,0.225,0.18,0.15374000000000002,-2.2578,3.4693,0.9,0.99,4.3,3.4693,81.6,-14.014,0.0781
0.035,105.0,55.0,0.225,0.18,0.1358,-2.4457,3.0637,0.9,0.99,5.0,3.0637,75.75,-14.525,0.0781
0.035,105.0,55.0,0.1125,0.18,0.17424,-2.8604,3.1681,0.9,0.99,3.6,3.1681,86.4,-8.7647,0.0781
0.035,105.0,55.0,0.1125,0.18,0.15374000000000002,-3.0131,2.7607,0.9,0.99,4.3,2.7607,79.45,-9.2484,0.0781
0.035,105.0,55.0,0.1125,0.18,0.1358,-3.1091,2.4292,0.9,0.99,5.0,2.4292,73.85,-9.8348,0.0781
0.035,105.0,55.0,0.225,0.06,0.17424,-2.6883,3.3007,0.9,0.99,3.6,3.3007,85.65,-9.9041,0.0781
0.035,105.0,55.0,0.225,0.06,0.15374000000000002,-2.8789,2.8391,0.9,0.99,4.3,2.8391,78.6,-10.262,0.0781
0.035,105.0,55.0,0.225,0.06,0.1358,-3.0161,2.4558,0.9,0.99,5.0,2.4558,72.95,-10.731,0.0781
0.035,105.0,55.0,0.1125,0.06,0.17424,-3.1161,2.8955,0.9,0.99,3.6,2.8955,84.3,-8.5198,0.0781
0.035,105.0,55.0,0.1125,0.06,0.15374000000000002,-3.2478,2.4904,0.9,0.99,4.3,2.4904,77.5,-8.9817,0.0781
0.035,105.0,55.0,0.1125,0.06,0.1358,-3.3326,2.153,0.9,0.99,5.0,2.153,72.05,-9.5539,0.0781
0.035,105.0,55.0,0.25,0.2,0.14256,-3.0468,2.4352,1.0,0.9,3.6,2.4352,82.75,-9.9321,0.0639
0.035,105.0,55.0,0.25,0.2,0.12579,-3.2311,1.9624,1.0,0.9,4.3,1.9624,75.9,-10.385,0.0639
0.035,105.0,55.0,0.25,0.2,0.11111,-3.3106,1.6562,1.0,0.9,5.0,1.6562,70.5,-11.17,0.0639
0.035,105.0,55.0,0.125,0.2,0.14256,-3.807,1.6409,1.0,0.9,3.6,1.6409,79.4,-7.852,0.0639
0.035,105.0,55.0,0.125,0.2,0.12579,-3.8759,1.3037,1.0,0.9,4.3,1.3037,73.05,-8.4704,0.0639
0.035,105.0,55.0,0.125,0.2,0.11111,-3.9062,1.0578,1.0,0.9,5.0,1.0578,67.95,-9.2111,0.0639
0.035,105.0,55.0,0.25,0.06666699999999999,0.14256,-3.5879,1.8055,1.0,0.9,3.6,1.8055,78.35,-8.9179,0.0639
0.035,105.0,55.0,0.25,0.06666699999999999,0.12579,-3.7346,1.3777,1.0,0.9,4.3,1.3777,71.85,-9.4301,0.0639
0.035,105.0,55.0,0.25,0.06666699999999999,0.11111,-3.8028,1.0979,1.0,0.9,5.0,1.0979,66.8,-10.201,0.0639
0.035,105.0,55.0,0.125,0.06666699999999999,0.14256,-3.921,1.4695,1.0,0.9,3.6,1.4695,77.0,-8.2956,0.0639
0.035,105.0,55.0,0.125,0.06666699999999999,0.12579,-4.0045,1.1157,1.0,0.9,4.3,1.1157,70.8,-8.9726,0.0639
0.035,105.0,55.0,0.125,0.06666699999999999,0.11111,-4.0448,0.8652,1.0,0.9,5.0,0.8652,65.9,-9.8117,0.0639
0.035,105.0,55.0,0.25,0.2,0.1584,-2.893,2.5855,1.0,0.9,3.6,2.5855,82.65,-9.1701,0.071
0.035,105.0,55.0,0.25,0.2,0.13976,-3.0494,2.1359,1.0,0.9,4.3,2.1359,75.85,-9.5822,0.071
0.035,105.0,55.0,0.25,0.2,0.12346,-3.1269,1.8326,1.0,0.9,5.0,1.8326,70.35,-10.271,0.071
0.035,105.0,55.0,0.125,0.2,0.1584,-3.6673,1.7601,1.0,0.9,3.6,1.7601,79.2,-7.3095,0.071
0.035,105.0,55.0,0.125,0.2,0.13976,-3.7259,1.4427,1.0,0.9,4.3,1.4427,72.85,-7.8532,0.071
0.035,105.0,55.0,0.125,0.2,0.12346,-3.7347,1.22,1.0,0.9,5.0,1.22,67.8,-8.5094,0.071
0.035,105.0,55.0,0.25,0.06666699999999999,0.1584,-3.4182,1.9612,1.0,0.9,3.6,1.9612,78.3,-8.277000000000001,0.071
0.035,105.0,55.0,0.25,0.06666699999999999,0.13976,-3.5379,1.5653,1.0,0.9,4.3,1.5653,71.85,-8.7128,0.071
0.035,105.0,55.0,0.25,0.06666699999999999,0.12346,-3.5928,1.3017,1.0,0.9,5.0,1.3017,66.75,-9.3778,0.071
0.035,105.0,55.0,0.125,0.06666699999999999,0.1584,-3.779,1.5908,1.0,0.9,3.6,1.5908,76.8,-7.6472,0.071
0.035,105.0,55.0,0.125,0.06666699999999999,0.13976,-3.8349,1.2734,1.0,0.9,4.3,1.2734,70.65,-8.2193,0.071
0.035,105.0,55.0,0.125,0.06666699999999999,0.12346,-3.8599,1.042,1.0,0.9,5.0,1.042,65.75,-8.9316,0.071
0.035,105.0,55.0,0.25,0.2,0.17424,-2.7087,2.7615,1.0,0.9,3.6,2.7615,82.65,-8.7017,0.0781
0.035,105.0,55.0,0.25,0.2,0.15374000000000002,-2.8474,2.3284,1.0,0.9,4.3,2.3284,75.8,-9.1101,0.0781
0.035,105.0,55.0,0.25,0.2,0.1358,-2.9073,2.0438,1.0,0.9,5.0,2.0438,70.3,-9.7436,0.0781
0.035,105.0,55.0,0.125,0.2,0.17424,-3.5212,1.8878,1.0,0.9,3.6,1.8878,79.15,-6.8521,0.0781
0.035,105.0,55.0,0.125,0.2,0.15374000000000002,-3.5716,1.5887,1.0,0.9,4.3,1.5887,72.8,-7.332000000000002,0.0781
0.035,105.0,55.0,0.125,0.2,0.1358,-3.5568,1.3853,1.0,0.9,5.0,1.3853,67.75,-7.9016,0.0781
0.035,105.0,55.0,0.25,0.06666699999999999,0.17424,-3.2754,2.0872,1.0,0.9,3.6,2.0872,78.2,-7.79,0.0781
0.035,105.0,55.0,0.25,0.06666699999999999,0.15374000000000002,-3.3825,1.7112,1.0,0.9,4.3,1.7112,71.75,-8.1761,0.0781
0.035,105.0,55.0,0.25,0.06666699999999999,0.1358,-3.4162,1.47,1.0,0.9,5.0,1.47,66.65,-8.7715,0.0781
0.035,105.0,55.0,0.125,0.06666699999999999,0.17424,-3.6516,1.6992,1.0,0.9,3.6,1.6992,76.65,-7.138,0.0781
0.035,105.0,55.0,0.125,0.06666699999999999,0.15374000000000002,-3.6911,1.4068,1.0,0.9,4.3,1.4068,70.5,-7.6412,0.0781
0.035,105.0,55.0,0.125,0.06666699999999999,0.1358,-3.6983,1.1945,1.0,0.9,5.0,1.1945,65.6,-8.2668,0.0781
0.035,105.0,55.0,0.25,0.2,0.14256,-2.7636,2.9967,1.0,1.0,3.6,2.9967,81.5,-13.31,0.0639
0.035,105.0,55.0,0.25,0.2,0.12579,-3.0262,2.475,1.0,1.0,4.3,2.475,74.85,-13.734000000000002,0.0639
0.035,105.0,55.0,0.25,0.2,0.11111,-3.1637,2.093,1.0,1.0,5.0,2.093,69.5,-14.687,0.0639
0.035,105.0,55.0,0.125,0.2,0.14256,-3.548,2.2462,1.0,1.0,3.6,2.2462,78.9,-9.182,0.0639
0.035,105.0,55.0,0.125,0.2,0.12579,-3.6844,1.8383,1.0,1.0,4.3,1.8383,72.55,-9.8487,0.0639
0.035,105.0,55.0,0.125,0.2,0.11111,-3.7463,1.5185,1.0,1.0,5.0,1.5185,67.5,-10.663,0.0639
0.035,105.0,55.0,0.25,0.06666699999999999,0.14256,-3.3802,2.352,1.0,1.0,3.6,2.352,77.9,-10.439,0.0639
0.035,105.0,55.0,0.25,0.06666699999999999,0.12579,-3.5704,1.8757,1.0,1.0,4.3,1.8757,71.5,-10.925999999999998,0.0639
0.035,105.0,55.0,0.25,0.06666699999999999,0.11111,-3.7079,1.4922,1.0,1.0,5.0,1.4922,66.4,-11.736,0.0639
0.035,105.0,55.0,0.125,0.06666699999999999,0.14256,-3.7487,2.0025,1.0,1.0,3.6,2.0025,76.7,-9.3888,0.0639
0.035,105.0,55.0,0.125,0.06666699999999999,0.12579,-3.8692,1.5918,1.0,1.0,4.3,1.5918,70.5,-10.094,0.0639
0.035,105.0,55.0,0.125,0.06666699999999999,0.11111,-3.9671,1.243,1.0,1.0,5.0,1.243,65.6,-10.988,0.0639
0.035,105.0,55.0,0.25,0.2,0.1584,-2.5701,3.179,1.0,1.0,3.6,3.179,81.4,-12.153,0.071
0.035,105.0,55.0,0.25,0.2,0.13976,-2.8167,2.6758,1.0,1.0,4.3,2.6758,74.7,-12.517,0.071
0.035,105.0,55.0,0.25,0.2,0.12346,-2.9426,2.3036,1.0,1.0,5.0,2.3036,69.35,-13.29,0.071
0.035,105.0,55.0,0.125,0.2,0.1584,-3.3908,2.3817,1.0,1.0,3.6,2.3817,78.7,-8.522,0.071
0.035,105.0,55.0,0.125,0.2,0.13976,-3.5191,1.99,1.0,1.0,4.3,1.99,72.35,-9.1,0.071
0.035,105.0,55.0,0.125,0.2,0.12346,-3.5668,1.6862,1.0,1.0,5.0,1.6862,67.3,-9.802,0.071
0.035,105.0,55.0,0.25,0.06666699999999999,0.1584,-3.1892,2.531,1.0,1.0,3.6,2.531,77.85,-9.6852,0.071
0.035,105.0,55.0,0.25,0.06666699999999999,0.13976,-3.3752,2.0631,1.0,1.0,4.3,2.0631,71.4,-10.081,0.071
0.035,105.0,55.0,0.25,0.06666699999999999,0.12346,-3.4723,1.7194,1.0,1.0,5.0,1.7194,66.35,-10.761,0.071
0.035,105.0,55.0,0.125,0.06666699999999999,0.1584,-3.583,2.1551,1.0,1.0,3.6,2.1551,76.55,-8.6448,0.071
0.035,105.0,55.0,0.125,0.06666699999999999,0.13976,-3.6971,1.7555,1.0,1.0,4.3,1.7555,70.35,-9.23,0.071
0.035,105.0,55.0,0.125,0.06666699999999999,0.12346,-3.7544,1.4455,1.0,1.0,5.0,1.4455,65.45,-9.9698,0.071
0.035,105.0,55.0,0.25,0.2,0.17424,-2.3565,3.3785,1.0,1.0,3.6,3.3785,81.35,-11.482,0.0781
0.035,105.0,55.0,0.25,0.2,0.15374000000000002,-2.584,2.8981,1.0,1.0,4.3,2.8981,74.65,-11.832,0.0781
0.035,105.0,55.0,0.25,0.2,0.1358,-2.6902,2.5447,1.0,1.0,5.0,2.5447,69.3,-12.515999999999998,0.0781
0.035,105.0,55.0,0.125,0.2,0.17424,-3.2233,2.5234,1.0,1.0,3.6,2.5234,78.6,-7.9897,0.0781
0.035,105.0,55.0,0.125,0.2,0.15374000000000002,-3.347,2.1484,1.0,1.0,4.3,2.1484,72.25,-8.486,0.0781
0.035,105.0,55.0,0.125,0.2,0.1358,-3.3755,1.8671,1.0,1.0,5.0,1.8671,67.2,-9.0842,0.0781
0.035,105.0,55.0,0.25,0.06666699999999999,0.17424,-3.0395,2.6673,1.0,1.0,3.6,2.6673,77.7,-9.1066,0.0781
0.035,105.0,55.0,0.25,0.06666699999999999,0.15374000000000002,-3.2063,2.2234,1.0,1.0,4.3,2.2234,71.3,-9.4459,0.0781
0.035,105.0,55.0,0.25,0.06666699999999999,0.1358,-3.2861,1.8944,1.0,1.0,5.0,1.8944,66.2,-10.037,0.0781
0.035,105.0,55.0,0.125,0.06666699999999999,0.17424,-3.4505,2.266,1.0,1.0,3.6,2.266,76.35,-8.0629,0.0781
0.035,105.0,55.0,0.125,0.06666699999999999,0.15374000000000002,-3.5472,1.8927,1.0,1.0,4.3,1.8927,70.2,-8.5669,0.0781
0.035,105.0,55.0,0.125,0.06666699999999999,0.1358,-3.5881,1.6012,1.0,1.0,5.0,1.6012,65.3,-9.2043,0.0781
0.035,105.0,55.0,0.25,0.2,0.14256,-2.6405,3.3982,1.0,1.1,3.6,3.3982,80.45,-18.452,0.0639
0.035,105.0,55.0,0.25,0.2,0.12579,-2.9201,2.847,1.0,1.1,4.3,2.847,73.9,-18.774,0.0639
0.035,105.0,55.0,0.25,0.2,0.11111,-3.144,2.3925,1.0,1.1,5.0,2.3925,68.65,-20.066,0.0639
0.035,105.0,55.0,0.125,0.2,0.14256,-3.3222,2.7795,1.0,1.1,3.6,2.7795,78.4,-10.814,0.0639
0.035,105.0,55.0,0.125,0.2,0.12579,-3.5026,2.3073,1.0,1.1,4.3,2.3073,72.05,-11.481,0.0639
0.035,105.0,55.0,0.125,0.2,0.11111,-3.6387,1.9216,1.0,1.1,5.0,1.9216,67.0,-12.431,0.0639
0.035,105.0,55.0,0.25,0.06666699999999999,0.14256,-3.2008,2.8414,1.0,1.1,3.6,2.8414,77.5,-12.235,0.0639
0.035,105.0,55.0,0.25,0.06666699999999999,0.12579,-3.4522,2.2959,1.0,1.1,4.3,2.2959,71.1,-12.683,0.0639
0.035,105.0,55.0,0.25,0.06666699999999999,0.11111,-3.6277,1.8628,1.0,1.1,5.0,1.8628,66.05,-13.538,0.0639
0.035,105.0,55.0,0.125,0.06666699999999999,0.14256,-3.5488,2.5203,1.0,1.1,3.6,2.5203,76.5,-10.611,0.0639
0.035,105.0,55.0,0.125,0.06666699999999999,0.12579,-3.7451,2.0231,1.0,1.1,4.3,2.0231,70.25,-11.32,0.0639
0.035,105.0,55.0,0.125,0.06666699999999999,0.11111,-3.8722,1.6326,1.0,1.1,5.0,1.6326,65.4,-12.223,0.0639
0.035,105.0,55.0,0.25,0.2,0.1584,-2.3613,3.6599,1.0,1.1,3.6,3.6599,80.35,-16.991,0.071
0.035,105.0,55.0,0.25,0.2,0.13976,-2.6216,3.1327,1.0,1.1,4.3,3.1327,73.8,-17.219,0.071
0.035,105.0,55.0,0.25,0.2,0.12346,-2.8107,2.716,1.0,1.1,5.0,2.716,68.5,-18.152,0.071
0.035,105.0,55.0,0.125,0.2,0.1584,-3.1146,2.9692,1.0,1.1,3.6,2.9692,78.3,-9.9672,0.071
0.035,105.0,55.0,0.125,0.2,0.13976,-3.2818,2.5168,1.0,1.1,4.3,2.5168,71.95,-10.488,0.071
0.035,105.0,55.0,0.125,0.2,0.12346,-3.4027,2.1506,1.0,1.1,5.0,2.1506,66.9,-11.244000000000002,0.071
0.035,105.0,55.0,0.25,0.06666699999999999,0.1584,-2.9788,3.0451,1.0,1.1,3.6,3.0451,77.45,-11.347,0.071
0.035,105.0,55.0,0.25,0.06666699999999999,0.13976,-3.2089,2.5294,1.0,1.1,4.3,2.5294,71.05,-11.679,0.071
0.035,105.0,55.0,0.25,0.06666699999999999,0.12346,-3.3747,2.1086,1.0,1.1,5.0,2.1086,65.95,-12.353,0.071
0.035,105.0,55.0,0.125,0.06666699999999999,0.1584,-3.3742,2.6757,1.0,1.1,3.6,2.6757,76.3,-9.7704,0.071
0.035,105.0,55.0,0.125,0.06666699999999999,0.13976,-3.54,2.2173,1.0,1.1,4.3,2.2173,70.1,-10.336,0.071
0.035,105.0,55.0,0.125,0.06666699999999999,0.12346,-3.6605,1.8355,1.0,1.1,5.0,1.8355,65.2,-11.08,0.071
0.035,105.0,55.0,0.25,0.2,0.17424,-2.1763,3.8251,1.0,1.1,3.6,3.8251,80.2,-15.431,0.0781
0.035,105.0,55.0,0.25,0.2,0.15374000000000002,-2.4227,3.3182,1.0,1.1,4.3,3.3182,73.65,-15.607,0.0781
0.035,105.0,55.0,0.25,0.2,0.1358,-2.6111,2.905,1.0,1.1,5.0,2.905,68.35,-16.33,0.0781
0.035,105.0,55.0,0.125,0.2,0.17424,-2.9763,3.0852,1.0,1.1,3.6,3.0852,78.05,-9.3599,0.0781
0.035,105.0,55.0,0.125,0.2,0.15374000000000002,-3.1394,2.6451,1.0,1.1,4.3,2.6451,71.75,-9.8081,0.0781
0.035,105.0,55.0,0.125,0.2,0.1358,-3.2430000000000003,2.3001,1.0,1.1,5.0,2.3001,66.7,-10.477,0.0781
0.035,105.0,55.0,0.25,0.06666699999999999,0.17424,-2.8154,3.1905,1.0,1.1,3.6,3.1905,77.3,-10.652,0.0781
0.035,105.0,55.0,0.25,0.06666699999999999,0.15374000000000002,-3.0334,2.6929,1.0,1.1,4.3,2.6929,70.9,-10.917,0.0781
0.035,105.0,55.0,0.25,0.06666699999999999,0.1358,-3.1837,2.2902,1.0,1.1,5.0,2.2902,65.8,-11.49,0.0781
0.035,105.0,55.0,0.125,0.06666699999999999,0.17424,-3.2304,2.8006,1.0,1.1,3.6,2.8006,76.1,-9.1134,0.0781
0.035,105.0,55.0,0.125,0.06666699999999999,0.15374000000000002,-3.387,2.3576,1.0,1.1,4.3,2.3576,69.9,-9.5832,0.0781
0.035,105.0,55.0,0.125,0.06666699999999999,0.1358,-3.4760000000000004,2.0118,1.0,1.1,5.0,2.0118,65.05,-10.215,0.0781
